NDMI,MSAVI,SI,Slope,TWI,VH,NDWI,label
-0.011420643,0.06689453,-0.12964995,0.031122295,7.518058,-60.0,-0.07087524,1
-0.021696765,0.07348633,-0.14125493,0.04342996,7.1848326,-60.0,-0.077870026,0
-0.03060166,0.076171875,-0.15602289,0.020670028,7.9272976,-60.0,-0.08426396,0
-0.003980439,0.06640625,-0.13064808,0.047898814,7.086891,-60.0,-0.07131498,1
-0.019296255,0.0703125,-0.1426892,0.016218117,8.169853,-60.0,-0.07730673,0
-0.011348256,0.06591797,-0.13128425,0.021681424,7.879526,-60.0,-0.0717833,1
-0.023619993,0.06689453,-0.1428135,0.019824667,7.969055,-60.0,-0.07639188,0
-0.038893692,0.07421875,-0.13867758,0.034625933,7.4113793,-60.0,-0.07469281,0
-0.04863737,0.07324219,-0.14393227,0.066322304,6.7614555,-60.0,-0.07626493,0
-0.03610675,0.076171875,-0.15059625,0.015868174,8.191667,-60.0,-0.081851676,0
-0.04512332,0.07446289,-0.15785897,0.03741504,7.3339095,-60.0,-0.086069494,0
-0.02141613,0.075683594,-0.15087973,0.030896952,7.5253243,-60.0,-0.08325771,0
-0.025814021,0.08203125,-0.15432742,0.026809096,7.667241,-60.0,-0.08476237,0
-0.03026094,0.076171875,-0.13916084,0.023797883,7.7863855,-60.0,-0.08047756,0
-0.026022306,0.07324219,-0.14207874,0.034211792,7.423412,-60.0,-0.0781893,0
-0.026550932,0.06713867,-0.14332834,0.01425518,8.2988615,-60.0,-0.07590293,0
-0.029847587,0.075683594,-0.15382679,0.017849365,8.074015,-60.0,-0.08396405,0
-0.045642085,0.071777344,-0.13929506,0.017884782,8.072032,-60.0,-0.07446654,0
-0.03060306,0.06933594,-0.13308784,0.099867165,6.3521404,-60.0,-0.0711089,1
-0.016875712,0.06982422,-0.13896962,0.011093267,8.5496435,-60.0,-0.075867236,0
-0.029318651,0.07739258,-0.14276454,0.105831064,6.294137,-60.0,-0.07878231,0
-0.039930772,0.07006836,-0.13954513,0.048314255,7.0782557,-60.0,-0.07502768,0
-0.0061991005,0.068359375,-0.13240997,0.022613216,7.8374476,-60.0,-0.07212169,1
-0.030218633,0.08081055,-0.15145503,0.088886976,6.4686155,-60.0,-0.083216675,0
-0.035355512,0.07421875,-0.13858947,0.041847646,7.2219467,-60.0,-0.07611702,0
-0.024249278,0.059570312,-0.12746806,0.048722755,7.0698357,-60.0,-0.06646526,1
-0.035023417,0.076660156,-0.14454776,0.054770667,6.952827,-60.0,-0.082086995,0
-0.036898527,0.07861328,-0.15936375,0.013371162,8.362882,-60.0,-0.08801577,0
-0.03858764,0.06347656,-0.13893038,0.074211225,6.6490664,-60.0,-0.073500425,0
-0.02843077,0.068115234,-0.14042184,0.034364816,7.418949,-60.0,-0.07430594,0
-0.012727521,0.06933594,-0.12965862,0.14232662,5.9978557,-60.0,-0.069691576,1
-0.025535796,0.06982422,-0.14492366,0.08482118,6.515436,-60.0,-0.07956555,0
-0.037570767,0.0715332,-0.15467738,0.004699816,9.408459,-60.0,-0.082332514,0
-0.04317987,0.079833984,-0.15339538,0.048583876,7.0726905,-60.0,-0.08548256,0
-0.026391555,0.06713867,-0.14342068,0.046891388,7.108148,-60.0,-0.07710683,0
-0.039595816,0.08105469,-0.16438746,0.036001615,7.3724184,-60.0,-0.090157375,0
-0.030428974,0.08178711,-0.15569709,0.023031581,7.8191156,-60.0,-0.085590824,0
0.005821475,0.067871094,-0.13324426,0.038207255,7.312957,-60.0,-0.072783716,1
-0.03213022,0.07080078,-0.1429049,0.095595025,6.3958607,-60.0,-0.07617249,0
-0.0288199,0.078125,-0.15045519,0.02261394,7.8374157,-60.0,-0.084707476,0
-0.017658753,0.072753906,-0.13620993,0.06699717,6.7513313,-60.0,-0.07471853,0
-0.027046263,0.07324219,-0.14970563,0.064097114,6.7955823,-60.0,-0.08091724,0
-0.018513821,0.07104492,-0.13157895,0.050537623,7.033264,-60.0,-0.0723192,1
-0.03499246,0.07836914,-0.15154788,0.04022465,7.2615023,-60.0,-0.08293839,0
-0.040441647,0.0715332,-0.14860919,0.021687133,7.879263,-60.0,-0.07927798,0
-0.00529558,0.06640625,-0.12518337,0.037301388,7.3369513,-60.0,-0.06812116,1
-0.03460588,0.072753906,-0.15245901,0.021907732,7.8691425,-60.0,-0.08170488,0
-0.029277999,0.07861328,-0.144437,0.027695447,7.634714,-60.0,-0.078477815,0
-0.0023933856,0.06542969,-0.12861538,0.024346912,7.763577,-60.0,-0.07026144,1
-0.041519675,0.07421875,-0.154437,0.05083247,7.0274467,-60.0,-0.083768025,0
-0.023179965,0.060546875,-0.12247357,0.10739705,6.2794485,-60.0,-0.06543006,1
-0.0269791,0.06762695,-0.14111705,0.045253042,7.143712,-60.0,-0.07530795,0
-0.03177839,0.07519531,-0.1454107,0.07089579,6.694771,-60.0,-0.07955609,0
-0.03216602,0.07324219,-0.15261044,0.0102711795,8.62664,-60.0,-0.08270458,0
-0.035220128,0.071777344,-0.15599096,0.05204627,7.003849,-60.0,-0.0850191,0
-0.035640497,0.07104492,-0.13720116,0.008337925,8.835168,-60.0,-0.07375988,0
-0.0294491,0.06713867,-0.13156727,0.074028604,6.6515303,-60.0,-0.07146861,1
-0.04180559,0.06640625,-0.1451341,0.043589607,7.1811633,-60.0,-0.07665706,0
-0.021831663,0.072753906,-0.13620415,0.1613803,5.8722157,-60.0,-0.07434776,0
-0.0087921005,0.06982422,-0.12894778,0.11967485,6.171202,-60.0,-0.07134503,1
-0.03567422,0.07763672,-0.14919786,0.08292845,6.5380034,-60.0,-0.08343837,0
-0.03206218,0.076416016,-0.15507247,0.03701418,7.344681,-60.0,-0.08553527,0
-0.030451667,0.078125,-0.15285541,0.014856886,8.257519,-60.0,-0.08521102,0
-0.03973434,0.08203125,-0.16053142,0.026224388,7.6892924,-60.0,-0.08994021,0
-0.042871676,0.080566406,-0.14818689,0.01623689,8.168696,-60.0,-0.08091252,0
-0.017231476,0.06201172,-0.12881412,0.007260161,8.97358,-60.0,-0.06870706,1
-0.031550378,0.06201172,-0.13355394,0.029674927,7.5656796,-60.0,-0.07251096,1
-0.02456462,0.07519531,-0.1408662,0.0062548094,9.122631,-60.0,-0.080077134,0
-0.027966544,0.06689453,-0.14097254,0.03094569,7.5237484,-60.0,-0.074234545,0
-0.043022037,0.07324219,-0.14696372,0.041380476,7.233173,-60.0,-0.07837838,0
-0.03446382,0.07104492,-0.15240905,0.004049138,9.557478,-60.0,-0.08151338,0
-0.019935692,0.06738281,-0.14517583,0.027138451,7.6550307,-60.0,-0.07840362,0
-0.038245793,0.06738281,-0.14251098,0.090127066,6.454761,-60.0,-0.07633043,0
-0.0410235,0.07446289,-0.14933333,0.044855602,7.1525335,-60.0,-0.08053902,0
-0.030825496,0.06665039,-0.14171411,0.03377213,7.436346,-60.0,-0.074272476,0
-0.038247567,0.08300781,-0.16512215,0.022080809,7.8612733,-60.0,-0.09083739,0
-0.028904485,0.0715332,-0.1493735,0.005939654,9.174332,-60.0,-0.08075192,0
-0.025070807,0.076171875,-0.14500432,0.0372831,7.337442,-60.0,-0.08182982,0
-0.032479938,0.076660156,-0.15248066,0.028563155,7.6038647,-60.0,-0.08421353,0
-0.039968856,0.06933594,-0.13658012,0.028203975,7.6165195,-60.0,-0.07435376,0
-0.015644299,0.07080078,-0.1383004,0.041035164,7.241553,-60.0,-0.07642093,0
-0.019152027,0.06982422,-0.13218479,0.11615581,6.2010484,-60.0,-0.07265636,1
-0.04092182,0.07714844,-0.15362695,0.023943422,7.7802887,-60.0,-0.085700355,0
-0.025570318,0.072509766,-0.13671589,0.05003763,7.0432067,-60.0,-0.07390524,0
-0.031564545,0.07910156,-0.14831981,0.041049343,7.241207,-60.0,-0.084007874,0
-0.032057267,0.076660156,-0.15398887,0.03362786,7.440627,-60.0,-0.08475759,0
-0.009208633,0.06665039,-0.12168106,0.15898511,5.887169,-60.0,-0.06544948,1
-0.010519536,0.06689453,-0.13257156,0.029898265,7.558182,-60.0,-0.07198512,1
-0.03349985,0.08129883,-0.15586013,0.027856616,7.6289115,-60.0,-0.085299455,0
-0.042223178,0.07861328,-0.15375632,0.041802127,7.223035,-60.0,-0.08611213,0
-0.0332681,0.07714844,-0.16089614,0.02784591,7.6292963,-60.0,-0.08698841,0
0.007019631,0.063964844,-0.12583134,0.012728926,8.412106,-60.0,-0.06801262,1
-0.014117372,0.07080078,-0.1418919,0.03532226,7.3914685,-60.0,-0.07711919,0
-0.0304367,0.080078125,-0.15038382,0.038660176,7.3011723,-60.0,-0.08204792,0
-0.0129025495,0.06738281,-0.13428158,0.05041687,7.035656,-60.0,-0.07236467,1
-0.033755876,0.07788086,-0.14536552,0.08719837,6.487796,-60.0,-0.08094328,0
-0.038429864,0.07470703,-0.15648729,0.055141583,6.946078,-60.0,-0.08468803,0
-0.030385984,0.06982422,-0.14702073,0.07755408,6.605006,-60.0,-0.07675938,0
-0.017785305,0.07373047,-0.14599803,0.037101854,7.342315,-60.0,-0.07996741,0
-0.027048634,0.075927734,-0.14397618,0.011773613,8.490122,-60.0,-0.07890071,0
-0.014172572,0.07080078,-0.13619986,0.036857665,7.3489184,-60.0,-0.075244375,0
-0.027943105,0.076171875,-0.13981546,0.026293358,7.686666,-60.0,-0.0800269,0
-0.035781004,0.07836914,-0.14976011,0.05068959,7.0302615,-60.0,-0.08225807,0
-0.033545107,0.06982422,-0.1459997,0.044862535,7.152379,-60.0,-0.07794785,0
-0.024294341,0.07714844,-0.14163654,0.044243213,7.1662803,-60.0,-0.07704232,0
-0.029575547,0.07104492,-0.14716208,0.037186038,7.340049,-60.0,-0.0788279,0
-0.037461337,0.076171875,-0.15443803,0.027990343,7.6241226,-60.0,-0.084129035,0
-0.031136677,0.07324219,-0.15349114,0.024452653,7.7592435,-60.0,-0.08212291,0
-0.033343084,0.079589844,-0.14876607,0.052677024,6.9918027,-60.0,-0.082187295,0
-0.0106393965,0.07080078,-0.13604555,0.044940423,7.1506443,-60.0,-0.074971944,0
-0.039884165,0.0715332,-0.13915353,0.028243504,7.6151185,-60.0,-0.07454331,0
-0.017767347,0.068847656,-0.13609926,0.08172756,6.5525904,-60.0,-0.07444078,0
-0.046491228,0.07910156,-0.15900306,0.053163286,6.982614,-60.0,-0.08808809,0
-0.01571621,0.072265625,-0.13825782,0.012577504,8.424072,-60.0,-0.076620825,0
-0.02998327,0.075683594,-0.15578043,0.051957075,7.005564,-60.0,-0.084136344,0
-0.037381776,0.079833984,-0.1526155,0.01397428,8.318764,-60.0,-0.08274232,0
-0.049143814,0.075927734,-0.14847822,0.039104074,7.2897553,-60.0,-0.07898894,0
-0.026770078,0.06665039,-0.13875878,0.08108698,6.560459,-60.0,-0.07458564,0
-0.013513514,0.0703125,-0.13687797,0.0835509,6.5305257,-60.0,-0.07426995,0
-0.036416106,0.075683594,-0.15633245,0.0049794503,9.350663,-60.0,-0.08477723,0
-0.023831714,0.07397461,-0.14063473,0.039093506,7.2900257,-60.0,-0.076493904,0
-0.03309584,0.072753906,-0.14647773,0.028989878,7.5890355,-60.0,-0.0801027,0
-0.04363096,0.079589844,-0.14618747,0.06959339,6.713312,-60.0,-0.08075103,0
-0.026275454,0.072753906,-0.14687298,0.018250072,8.051813,-60.0,-0.08002429,0
-0.047251686,0.07348633,-0.15594183,0.053102463,6.9837584,-60.0,-0.082654975,0
-0.019650131,0.07519531,-0.14964171,0.03210563,7.486951,-60.0,-0.08141687,0
-0.026500069,0.071777344,-0.15340817,0.03354585,7.443069,-60.0,-0.08161709,0
-0.04419122,0.0769043,-0.15654951,0.03682753,7.349736,-60.0,-0.08520038,0
-0.017935775,0.07080078,-0.14114563,0.05799869,6.895561,-60.0,-0.077793494,0
-0.017277895,0.072265625,-0.13990173,0.03622372,7.366268,-60.0,-0.07630326,0
-0.022620277,0.072753906,-0.14531754,0.02716866,7.6539183,-60.0,-0.07842392,0
-0.027968338,0.07470703,-0.14566489,0.039217263,7.2868648,-60.0,-0.0789597,0
-0.033648394,0.06933594,-0.14790419,0.073957846,6.6524863,-60.0,-0.07817773,0
-0.017167935,0.07348633,-0.13303572,0.07885827,6.5883293,-60.0,-0.07284768,1
-0.02633522,0.075683594,-0.150669,0.06866278,6.7267747,-60.0,-0.08161312,0
-0.026727574,0.076171875,-0.14681631,0.0113516105,8.526623,-60.0,-0.08236057,0
-0.011064394,0.068847656,-0.13296996,0.057580225,6.9028025,-60.0,-0.071445696,1
-0.03745481,0.079833984,-0.14956822,0.023481654,7.7997627,-60.0,-0.08210047,0
-0.032492667,0.06347656,-0.1349938,0.08081534,6.5638146,-60.0,-0.07256177,1
-0.020277482,0.07373047,-0.14781883,0.014563655,8.277453,-60.0,-0.080141194,0
-0.0459661,0.072753906,-0.156476,0.025703384,7.7093596,-60.0,-0.08396241,0
-0.02305798,0.072265625,-0.13957436,0.016446417,8.155874,-60.0,-0.07673328,0
-0.027002078,0.075683594,-0.14440826,0.016409667,8.158112,-60.0,-0.08061002,0
-0.022123376,0.072753906,-0.14485405,0.050640363,7.031233,-60.0,-0.07904934,0
-0.022250803,0.06640625,-0.14041404,0.043949664,7.172937,-60.0,-0.07479146,0
-0.04043546,0.07519531,-0.14790697,0.0067091594,9.052508,-60.0,-0.08328761,0
-0.040442534,0.07080078,-0.13790087,0.038285993,7.310898,-60.0,-0.07417091,0
-0.048829433,0.068603516,-0.15291065,0.047807805,7.0887933,-60.0,-0.08120438,0
-0.02180114,0.076660156,-0.14541334,0.04751947,7.0948424,-60.0,-0.0817936,0
-0.027063599,0.06689453,-0.1450868,0.041292608,7.2352986,-60.0,-0.0761862,0
-0.011374931,0.068359375,-0.1337386,0.043146446,7.191382,-60.0,-0.07299533,1
-0.019680798,0.076171875,-0.14227039,0.025055299,7.734897,-60.0,-0.07981018,0
-0.027753137,0.068847656,-0.1469577,0.061229154,6.841358,-60.0,-0.0779823,0
-0.03085554,0.0793457,-0.14955914,0.06429056,6.792569,-60.0,-0.08256306,0
-0.04537622,0.071777344,-0.15176715,0.021041071,7.909506,-60.0,-0.08330074,0
-0.029769609,0.07397461,-0.15607649,0.041967712,7.2190814,-60.0,-0.083863504,0
-0.020048672,0.07373047,-0.14332071,0.0701112,6.7058992,-60.0,-0.07884664,0
-0.041687492,0.07763672,-0.14953831,0.06432246,6.7920732,-60.0,-0.08475727,0
-0.008971124,0.06982422,-0.12723215,0.032918926,7.4619346,-60.0,-0.068137184,1
-0.045080945,0.07470703,-0.15673555,0.039970152,7.267849,-60.0,-0.0865807,0
-0.033077534,0.0703125,-0.14833438,0.04443379,7.1619816,-60.0,-0.079308815,0
-0.04291562,0.0715332,-0.1545078,0.039925195,7.2689743,-60.0,-0.082598954,0
-0.04004842,0.07910156,-0.14664418,0.028592175,7.602849,-60.0,-0.08345668,0
-0.045748614,0.08105469,-0.15994945,0.04599053,7.1275463,-60.0,-0.08841745,0
-0.025859537,0.080566406,-0.15064214,0.047677767,7.091517,-60.0,-0.083333336,0
-0.03139389,0.07470703,-0.14497773,0.036602955,7.355853,-60.0,-0.07811772,0
-0.013084492,0.075683594,-0.14322641,0.037174523,7.3403583,-60.0,-0.08111111,0
0.01059821,0.06347656,-0.12713423,0.04550062,7.138256,-60.0,-0.0694081,1
-0.036902286,0.072509766,-0.1401323,0.049371004,7.0566187,-60.0,-0.075761974,0
-0.043412607,0.0703125,-0.13768333,0.10855768,6.2686996,-60.0,-0.07312253,0
-0.034418106,0.07397461,-0.15841903,0.04357714,7.1814494,-60.0,-0.08502634,0
-0.025052484,0.0703125,-0.14988445,0.020664137,7.9275827,-60.0,-0.07766089,0
-0.040010035,0.07421875,-0.14051557,0.010778094,8.578466,-60.0,-0.07545314,0
-0.010604454,0.06689453,-0.13324426,0.0489861,7.0644455,-60.0,-0.072783716,1
-0.03555374,0.07788086,-0.1473019,0.041208006,7.2373495,-60.0,-0.08042118,0
-0.02613828,0.078125,-0.14413075,0.0074336394,8.949966,-60.0,-0.07977563,0
-0.025293712,0.076660156,-0.14054666,0.020744687,7.9236917,-60.0,-0.077463716,0
-0.0075819115,0.068359375,-0.12803939,0.062267512,6.824542,-60.0,-0.06882473,1
-0.044085328,0.07080078,-0.13283285,0.03995896,7.268129,-60.0,-0.070818245,1
-0.03443601,0.079589844,-0.14538437,0.013317236,8.366923,-60.0,-0.07990902,0
-0.024681088,0.07446289,-0.14040208,0.14514087,5.9782753,-60.0,-0.0770173,0
-0.01682613,0.06982422,-0.1389986,0.019623995,7.979229,-60.0,-0.07529468,0
-0.026486544,0.076171875,-0.14557517,0.020377656,7.941543,-60.0,-0.08154101,0
-0.042596348,0.07861328,-0.15953757,0.06510231,6.7800217,-60.0,-0.08711556,0
-0.0372158,0.068603516,-0.14970423,0.0807446,6.5646906,-60.0,-0.07900356,0
-0.033893988,0.07324219,-0.15508837,0.025295198,7.7253675,-60.0,-0.08329761,0
-0.027950723,0.076660156,-0.1447738,0.05322497,6.9814544,-60.0,-0.07880035,0
-0.032585695,0.079589844,-0.14855133,0.005847933,9.189894,-60.0,-0.08153288,0
0.0025770308,0.06933594,-0.13079742,0.018248878,8.051879,-60.0,-0.07225884,1
-0.031746034,0.07348633,-0.15184894,0.06440023,6.7908645,-60.0,-0.081560284,0
-0.035473395,0.0703125,-0.13308877,0.05602343,6.930212,-60.0,-0.07309616,1
-0.043893382,0.07128906,-0.15415399,0.041428525,7.2320123,-60.0,-0.08209515,0
-0.044020046,0.068359375,-0.15307957,0.060321677,6.8562903,-60.0,-0.08102313,0
-0.040875528,0.07128906,-0.15022138,0.061724544,6.8333,-60.0,-0.08099272,0
-0.0265623,0.06665039,-0.1448838,0.059042387,6.877726,-60.0,-0.0777099,0
-0.027889514,0.06567383,-0.14515874,0.040215082,7.26174,-60.0,-0.07678598,0
-0.049338147,0.07519531,-0.14419053,0.0026146986,9.994833,-60.0,-0.07743598,0
-0.03935563,0.08300781,-0.1584901,0.03373119,7.437559,-60.0,-0.08849353,0
-0.008336354,0.06347656,-0.12840253,0.06084647,6.847628,-60.0,-0.069167644,1
-0.04909561,0.07910156,-0.15496273,0.031422578,7.5084553,-60.0,-0.08714919,0
-0.040259253,0.072509766,-0.13905326,0.005041891,9.3382015,-60.0,-0.07617051,0
-0.016503174,0.071777344,-0.13900027,0.034069326,7.4275846,-60.0,-0.076961964,0
-0.046997055,0.07397461,-0.15326205,0.061319496,6.839884,-60.0,-0.08326055,0
-0.035530165,0.076416016,-0.15482149,0.069599316,6.713227,-60.0,-0.08359424,0
-0.023571946,0.07519531,-0.14829932,0.049980935,7.0443406,-60.0,-0.0808388,0
-0.026876943,0.072265625,-0.14088541,0.02135537,7.894679,-60.0,-0.07654503,0
-0.043466486,0.06616211,-0.14992675,0.023934143,7.7806764,-60.0,-0.07814408,0
-0.03676644,0.06298828,-0.13276052,0.0466393,7.1135383,-60.0,-0.07031557,1
-0.020451415,0.06982422,-0.13814332,0.048313644,7.078268,-60.0,-0.0753839,0
-0.031476323,0.06591797,-0.14676781,0.059617363,6.868035,-60.0,-0.07747134,0
-0.020433905,0.06542969,-0.13971236,0.054698057,6.9541535,-60.0,-0.07354161,0
-0.032868654,0.059326172,-0.1288252,0.039762028,7.27307,-60.0,-0.06627186,1
-0.007512152,0.06640625,-0.12821801,0.033276405,7.4511333,-60.0,-0.07054337,1
-0.03489554,0.0625,-0.13072242,0.034975957,7.4013214,-60.0,-0.07119579,1
-0.049591813,0.07543945,-0.15727003,0.034561943,7.413229,-60.0,-0.086653665,0
-0.024911031,0.07788086,-0.15085754,0.07602295,6.624946,-60.0,-0.082647346,0
-0.03422757,0.07910156,-0.15316643,0.027454896,7.643438,-60.0,-0.08261321,0
-0.030906504,0.07080078,-0.14727496,0.041829225,7.222387,-60.0,-0.07796317,0
-0.03941647,0.07299805,-0.14534204,0.08591655,6.502605,-60.0,-0.07893493,0
-0.022296311,0.07714844,-0.14091185,0.023921734,7.7811947,-60.0,-0.0801105,0
-0.023777777,0.071777344,-0.1379355,0.041338507,7.2341876,-60.0,-0.075661115,0
-0.03785304,0.07128906,-0.15034328,0.07579427,6.627959,-60.0,-0.08054751,0
-0.03505747,0.080322266,-0.15078822,0.0142962225,8.295987,-60.0,-0.0825274,0
-0.026235025,0.068359375,-0.13174549,0.04190536,7.2205687,-60.0,-0.07403363,1
-0.03827177,0.075683594,-0.15465899,0.03554738,7.3851156,-60.0,-0.083045505,0
-0.041164793,0.06933594,-0.15350318,0.044969805,7.1499906,-60.0,-0.08200149,0
-0.011168193,0.06689453,-0.13614783,0.020941887,7.914231,-60.0,-0.07386295,0
-0.03753772,0.068603516,-0.13703123,0.124686405,6.130179,-60.0,-0.07480793,0
-0.042151745,0.075927734,-0.15769044,0.026677702,7.672154,-60.0,-0.08421691,0
-0.03247151,0.087402344,-0.15777126,0.029265774,7.579563,-60.0,-0.08970466,0
-0.03510956,0.068115234,-0.14408031,0.19387,5.688791,-60.0,-0.077136904,0
-0.019533312,0.07519531,-0.14769498,0.013559377,8.348904,-60.0,-0.0812762,0
-0.03373494,0.07446289,-0.15469524,0.040197656,7.2621737,-60.0,-0.08313325,0
-0.0131607335,0.0703125,-0.13512842,0.023143535,7.8142667,-60.0,-0.074213244,0
-0.043915603,0.07421875,-0.15295859,0.016477536,8.153984,-60.0,-0.083402835,0
-0.02645947,0.068115234,-0.1307317,0.029919762,7.5574627,-60.0,-0.07066975,1
-0.012817819,0.071777344,-0.13629217,0.019168459,8.002716,-60.0,-0.076658644,0
-0.010901063,0.06982422,-0.12633564,0.13130046,6.078492,-60.0,-0.06889353,1
-0.030475648,0.08081055,-0.14844805,0.020836841,7.9192595,-60.0,-0.0820089,0
-0.025810905,0.068847656,-0.14671,0.046627533,7.113791,-60.0,-0.078545235,0
-0.040758293,0.07421875,-0.14981334,0.045331825,7.1419725,-60.0,-0.080372125,0
-0.038930397,0.06689453,-0.13903992,0.04503495,7.1485434,-60.0,-0.074285716,0
-0.049268503,0.08154297,-0.15984252,0.04265197,7.2029085,-60.0,-0.08815563,0
-0.037592076,0.068115234,-0.13460098,0.07195562,6.679932,-60.0,-0.07139827,1
-0.017448448,0.07324219,-0.14075243,0.06186268,6.8310647,-60.0,-0.07833872,0
-0.02353283,0.07373047,-0.14768653,0.029057244,7.5867143,-60.0,-0.08122889,0
-0.01908439,0.078125,-0.14484356,0.07013372,6.705578,-60.0,-0.08148869,0
-0.01914429,0.068603516,-0.13113053,0.055116523,6.9465322,-60.0,-0.07083742,1
-0.03684416,0.079833984,-0.16211122,0.0359346,7.3742814,-60.0,-0.08858152,0
-0.04641234,0.072753906,-0.14559895,0.029200787,7.5817866,-60.0,-0.07783312,0
-0.035264164,0.07397461,-0.15149674,0.05276929,6.9900527,-60.0,-0.081027105,0
-0.037513148,0.06542969,-0.13537359,0.0053532515,9.278278,-60.0,-0.073094465,0
-0.044190664,0.075683594,-0.14396077,0.05080007,7.0280843,-60.0,-0.07828035,0
-0.006321932,0.05883789,-0.1196347,0.06437136,6.791313,-60.0,-0.06368211,1
-0.011687281,0.068847656,-0.13781843,0.030870968,7.526166,-60.0,-0.07544141,0
-0.030705836,0.0690918,-0.14564022,0.017342035,8.102849,-60.0,-0.07774165,0
-0.03771197,0.076660156,-0.1610933,0.058366638,6.8892374,-60.0,-0.08675147,0
-0.017954545,0.06689453,-0.1368061,0.0707685,6.6965675,-60.0,-0.073540375,0
0.0031120332,0.06616211,-0.12802567,0.039950613,7.2683377,-60.0,-0.06806572,1
-0.035862267,0.07910156,-0.15153584,0.039951023,7.2683277,-60.0,-0.083146065,0
-0.027192118,0.07910156,-0.14653972,0.05868802,6.883746,-60.0,-0.083150506,0
-0.020486865,0.07446289,-0.13885386,0.055634905,6.937171,-60.0,-0.07598623,0
-0.02243277,0.06567383,-0.14211297,0.016640019,8.144172,-60.0,-0.076403804,0
-0.030137585,0.07324219,-0.14665633,0.055396106,6.9414725,-60.0,-0.079353504,0
-0.033879783,0.07885742,-0.1465629,0.0033485284,9.747461,-60.0,-0.08051948,0
-0.044129446,0.07299805,-0.14368,0.026024917,7.6969275,-60.0,-0.076992616,0
-0.009384488,0.07080078,-0.12861635,0.09343129,6.418755,-60.0,-0.07038473,1
-0.034278084,0.07836914,-0.15369615,0.08220018,6.546824,-60.0,-0.0841246,0
-0.035709124,0.075683594,-0.14980176,0.09449091,6.407478,-60.0,-0.080511905,0
-0.03585008,0.06958008,-0.14294913,0.06815387,6.734214,-60.0,-0.07722652,0
-0.033324517,0.06762695,-0.14882916,0.036457915,7.3598237,-60.0,-0.078012094,0
-0.030005578,0.068847656,-0.1439095,0.020566389,7.932324,-60.0,-0.077838376,0
-0.035316236,0.0715332,-0.15498392,0.03122833,7.5146565,-60.0,-0.08355958,0
-0.018791402,0.076171875,-0.14011939,0.13790119,6.029443,-60.0,-0.0768546,0
-0.03441022,0.07836914,-0.15181932,0.022100894,7.8603644,-60.0,-0.08236483,0
-0.011282806,0.06616211,-0.13886142,0.058314193,6.8901362,-60.0,-0.07507668,0
-0.02735717,0.06933594,-0.13076924,0.022517087,7.8417077,-60.0,-0.071939416,1
-0.035686173,0.06933594,-0.15059486,0.047359765,7.098209,-60.0,-0.07929515,0
-0.032094967,0.07861328,-0.1568576,0.0084629785,8.820281,-60.0,-0.086221784,0
-0.032666236,0.059570312,-0.12678598,0.025628995,7.712258,-60.0,-0.06723647,1
-0.028099613,0.07739258,-0.14156108,0.08217747,6.5471005,-60.0,-0.07655997,0
-0.03197158,0.079833984,-0.15364262,0.040505443,7.2545457,-60.0,-0.08385814,0
-0.029037189,0.068847656,-0.14681107,0.043630045,7.180236,-60.0,-0.077749506,0
-0.02536402,0.071777344,-0.145934,0.03851618,7.3049035,-60.0,-0.07862248,0
-0.04420933,0.076171875,-0.14690547,0.058007173,6.8954153,-60.0,-0.08260218,0
-0.029534826,0.06591797,-0.13959537,0.06444284,6.790203,-60.0,-0.074972734,0
-0.022969332,0.06738281,-0.14358667,0.04654116,7.115645,-60.0,-0.07664027,0
-0.030663494,0.07006836,-0.14575848,0.06708107,6.75008,-60.0,-0.07694567,0
-0.025392428,0.07324219,-0.14868726,0.03552235,7.38582,-60.0,-0.08034801,0
0.0028965357,0.068847656,-0.13476665,0.07655199,6.6180115,-60.0,-0.07394541,1
-0.031848717,0.068847656,-0.13011909,0.06653649,6.758231,-60.0,-0.07027919,1
-0.026483571,0.068603516,-0.14096853,0.0619596,6.8294992,-60.0,-0.07515234,0
-0.039159227,0.07348633,-0.14378749,0.03661487,7.355528,-60.0,-0.07784238,0
-0.040588655,0.072509766,-0.15156695,0.03905987,7.2908864,-60.0,-0.08364611,0
-0.038476795,0.06738281,-0.15337034,0.019723672,7.9741626,-60.0,-0.081981845,0
-0.027487094,0.07885742,-0.14638157,0.03044016,7.5402193,-60.0,-0.08078772,0
-0.02760303,0.0715332,-0.15053926,0.052875936,6.9880333,-60.0,-0.08045649,0
-0.024513721,0.07519531,-0.13589823,0.018062137,8.062164,-60.0,-0.074710116,0
-0.033610124,0.080566406,-0.15102041,0.032213513,7.4835963,-60.0,-0.08253359,0
-0.026160337,0.07739258,-0.14106789,0.1481931,5.9574637,-60.0,-0.078168795,0
-0.0012679629,0.07080078,-0.13143404,0.0334894,7.444753,-60.0,-0.073846854,1
-0.028149387,0.079833984,-0.15272728,0.057355527,6.9067125,-60.0,-0.085109696,0
-0.01717844,0.07519531,-0.1466867,0.054966196,6.9492636,-60.0,-0.08037295,0
-0.041190475,0.078125,-0.15951627,0.019784536,7.9710817,-60.0,-0.08764348,0
-0.038563244,0.07714844,-0.15668081,0.037834123,7.3227706,-60.0,-0.085323386,0
-0.03244078,0.076416016,-0.15470886,0.036322985,7.3635316,-60.0,-0.082529165,0
